scorer,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1
bodyparts,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4,bodypart5,bodypart5,bodypart5,bodypart6,bodypart6,bodypart6,bodypart7,bodypart7,bodypart7,bodypart8,bodypart8,bodypart8,bodypart9,bodypart9,bodypart9,bodypart10,bodypart10,bodypart10,bodypart11,bodypart11,bodypart11
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
229,951.287,862.194,1.0,892.595,773.459,1.0,762.391,661.273,1.0,572.455,601.639,1.0,364.693,629.104,1.0,177.666,749.984,1.0,76.214,925.258,0.9990000128746033,40.404,1107.445,0.9980000257492065,51.564,1266.915,1.0,89.77,1403.245,0.9990000128746033,118.701,1500.174,0.9990000128746033
230,952.342,867.033,1.0,892.372,778.223,1.0,763.565,665.116,0.9990000128746033,583.718,602.762,1.0,365.186,629.808,1.0,179.008,750.002,1.0,76.261,925.451,0.9990000128746033,40.684,1107.161,0.9980000257492065,51.051,1266.469,1.0,86.685,1403.494,1.0,117.617,1500.029,0.9990000128746033
231,952.744,871.402,1.0,892.487,779.991,1.0,763.367,665.335,1.0,583.39,608.752,1.0,365.086,632.173,1.0,177.226,750.199,1.0,76.263,925.479,0.9990000128746033,37.672,1108.253,0.9990000128746033,50.117,1263.735,1.0,86.483,1403.062,1.0,115.76,1498.296,0.9990000128746033
232,954.916,870.331,1.0,892.283,779.134,1.0,769.698,666.295,1.0,585.386,601.316,0.9990000128746033,365.116,631.93,1.0,178.047,750.069,1.0,76.258,925.22,0.9990000128746033,37.891,1106.673,1.0,50.446,1265.327,1.0,86.224,1402.794,1.0,115.996,1498.261,0.9990000128746033
233,954.998,874.451,0.9990000128746033,892.855,780.432,1.0,770.213,666.681,1.0,585.982,602.492,1.0,368.607,632.514,1.0,181.326,748.611,1.0,76.263,925.0,0.9990000128746033,37.895,1106.718,1.0,49.906,1263.583,1.0,86.384,1402.645,1.0,116.087,1499.052,0.9990000128746033
234,954.777,875.524,1.0,895.597,782.064,1.0,772.766,667.957,1.0,585.935,608.913,1.0,371.877,631.326,1.0,181.432,748.058,0.9990000128746033,76.291,924.959,0.9990000128746033,37.915,1106.492,1.0,49.971,1263.933,1.0,86.931,1397.718,1.0,118.591,1500.262,0.9990000128746033
235,954.805,875.531,0.9990000128746033,895.908,781.809,1.0,771.338,667.248,1.0,587.275,602.93,0.9990000128746033,372.96,630.961,1.0,183.455,746.645,0.9990000128746033,76.065,924.57,0.9990000128746033,37.008,1100.047,0.9990000128746033,49.643,1264.166,1.0,86.955,1399.191,1.0,117.517,1500.287,1.0
236,954.528,877.142,0.9990000128746033,899.874,786.263,1.0,773.602,669.526,1.0,592.221,609.767,1.0,371.925,631.389,1.0,182.71,747.586,0.9990000128746033,75.996,924.097,0.9990000128746033,37.063,1099.651,0.9990000128746033,49.865,1264.891,1.0,86.453,1399.46,1.0,116.806,1499.688,1.0
237,955.412,882.759,1.0,899.733,789.839,1.0,777.438,673.166,1.0,595.65,612.028,1.0,373.252,631.424,1.0,186.456,746.458,0.9990000128746033,75.66,923.602,0.9980000257492065,37.024,1099.704,0.9990000128746033,49.742,1264.509,1.0,86.214,1399.474,1.0,117.311,1500.12,1.0
238,954.873,884.679,1.0,901.608,794.263,1.0,777.21,678.073,1.0,598.56,614.552,1.0,373.573,632.165,1.0,186.679,746.762,0.9990000128746033,76.812,918.219,0.9990000128746033,36.601,1098.722,0.9990000128746033,48.422,1264.564,1.0,85.548,1403.244,1.0,116.96,1500.095,1.0
239,954.987,890.998,1.0,901.7,793.504,1.0,777.214,677.579,1.0,598.084,613.671,1.0,376.568,630.709,1.0,187.798,744.371,1.0,76.813,918.25,1.0,36.037,1098.594,0.9990000128746033,48.511,1264.539,1.0,85.105,1402.768,1.0,117.216,1500.439,1.0
240,954.704,892.453,1.0,906.362,795.106,1.0,779.318,679.145,1.0,601.109,611.879,1.0,378.495,629.866,1.0,188.018,742.559,1.0,77.005,916.786,1.0,36.297,1097.805,0.9980000257492065,48.89,1264.057,1.0,85.804,1399.175,1.0,118.389,1499.84,0.9990000128746033
241,955.803,898.537,1.0,907.062,800.142,1.0,779.53,680.919,0.9990000128746033,601.222,612.808,1.0,379.377,629.563,1.0,192.787,739.512,1.0,77.357,915.882,1.0,36.377,1098.901,0.9990000128746033,48.854,1264.525,1.0,86.693,1397.647,1.0,117.804,1499.672,1.0
242,955.746,899.372,1.0,907.34,802.863,1.0,785.195,682.867,1.0,601.932,614.065,1.0,380.896,630.795,1.0,195.18,737.998,1.0,77.202,915.037,1.0,36.608,1098.702,0.9990000128746033,49.152,1264.394,1.0,86.602,1397.949,1.0,116.935,1499.496,1.0
243,955.464,905.798,0.9990000128746033,907.351,806.579,1.0,785.133,684.149,1.0,602.318,614.101,1.0,380.814,630.519,1.0,196.805,735.96,1.0,77.724,913.24,1.0,35.96,1098.83,0.9990000128746033,48.33,1265.426,1.0,85.666,1397.901,1.0,116.862,1499.609,1.0
244,954.682,910.171,1.0,905.838,808.966,1.0,792.621,689.108,1.0,603.689,615.789,0.9990000128746033,390.788,629.969,1.0,198.638,735.725,1.0,77.22,909.688,0.9990000128746033,36.277,1097.722,0.9980000257492065,49.241,1263.812,1.0,86.531,1396.87,1.0,118.515,1500.189,0.9990000128746033
245,960.574,920.384,1.0,909.527,815.263,1.0,793.265,694.2,1.0,609.11,617.01,1.0,395.087,629.598,1.0,203.208,732.901,0.9990000128746033,77.261,909.637,0.9990000128746033,36.093,1097.663,0.9990000128746033,49.504,1263.04,1.0,86.837,1398.965,1.0,118.817,1503.887,0.9990000128746033
246,961.486,924.95,1.0,911.906,823.857,1.0,795.396,697.752,0.9990000128746033,611.594,618.692,1.0,400.911,630.74,1.0,202.166,735.963,1.0,77.309,909.71,0.9990000128746033,36.1,1093.951,0.9990000128746033,47.757,1263.682,1.0,86.477,1398.499,1.0,118.805,1500.267,0.9990000128746033
247,962.233,931.561,1.0,916.442,828.574,1.0,795.772,700.242,0.9990000128746033,617.128,626.394,1.0,402.24,631.877,1.0,205.148,733.801,1.0,77.408,909.676,0.9990000128746033,35.66,1098.079,0.9990000128746033,49.059,1263.124,1.0,86.253,1398.551,1.0,118.857,1500.24,0.9990000128746033
248,964.422,939.231,1.0,922.593,841.128,1.0,800.181,702.21,1.0,618.93,626.87,1.0,405.724,632.023,1.0,205.985,734.225,0.9990000128746033,79.752,908.981,0.9990000128746033,35.196,1098.112,0.9990000128746033,46.629,1265.036,1.0,86.099,1399.512,1.0,118.975,1500.235,0.9990000128746033
249,964.064,945.487,1.0,922.128,842.912,1.0,804.816,707.459,1.0,619.001,628.556,1.0,406.976,632.575,1.0,206.295,734.111,0.9990000128746033,79.846,908.998,0.9990000128746033,35.104,1098.199,0.9990000128746033,44.676,1262.561,0.9990000128746033,85.581,1402.498,1.0,118.804,1500.178,0.9990000128746033
250,966.015,954.811,1.0,924.638,854.683,1.0,810.56,715.505,0.9990000128746033,626.953,631.441,1.0,410.577,630.836,1.0,208.818,733.644,1.0,77.62,914.073,1.0,34.967,1099.081,0.9990000128746033,45.219,1265.103,1.0,84.662,1403.425,1.0,118.712,1505.993,0.9990000128746033
251,965.27,958.484,1.0,924.84,858.902,1.0,811.305,717.311,1.0,631.153,633.008,1.0,411.675,631.65,1.0,212.211,733.306,1.0,77.941,913.224,1.0,35.038,1098.988,0.9990000128746033,44.497,1264.801,1.0,84.244,1403.981,1.0,118.755,1506.199,0.9990000128746033
252,965.229,958.043,1.0,927.402,860.974,1.0,811.276,717.355,1.0,633.31,632.062,0.9980000257492065,415.678,630.699,1.0,212.153,733.173,1.0,79.963,909.219,0.9990000128746033,34.895,1099.053,0.9990000128746033,44.289,1265.15,1.0,84.586,1404.618,1.0,118.976,1505.543,0.9990000128746033
253,966.653,966.332,1.0,930.278,864.247,1.0,811.146,723.569,1.0,633.863,632.182,0.9990000128746033,418.058,629.939,1.0,214.241,732.714,1.0,80.277,908.705,0.9990000128746033,34.613,1098.709,0.9990000128746033,43.089,1262.952,0.9980000257492065,84.924,1405.105,1.0,118.728,1504.71,0.9990000128746033
254,971.826,977.893,1.0,933.834,874.976,1.0,817.843,728.588,1.0,635.789,635.233,1.0,422.308,631.051,1.0,218.721,731.192,1.0,78.004,913.079,1.0,34.502,1098.764,0.9990000128746033,42.976,1262.602,0.9990000128746033,85.409,1405.636,1.0,118.206,1500.384,0.9990000128746033
255,968.876,981.157,1.0,935.622,876.132,1.0,822.799,731.111,1.0,640.049,642.537,1.0,427.018,632.164,1.0,218.732,730.753,1.0,82.635,907.438,0.9990000128746033,34.511,1098.738,0.9990000128746033,42.724,1262.493,0.9980000257492065,85.038,1405.115,1.0,118.134,1500.428,0.9990000128746033
256,971.344,986.677,0.9990000128746033,936.773,876.981,1.0,827.119,733.722,0.9990000128746033,643.4,643.619,1.0,427.296,632.864,1.0,220.343,731.007,1.0,82.746,907.389,0.9990000128746033,34.317,1098.35,0.9990000128746033,43.009,1262.735,0.9980000257492065,84.85,1405.116,1.0,118.317,1500.444,0.9990000128746033
257,971.437,992.008,1.0,939.209,883.359,1.0,825.714,740.843,1.0,646.78,645.836,1.0,427.972,633.702,1.0,219.923,731.201,1.0,83.38,907.2,0.9990000128746033,32.991,1094.203,1.0,43.142,1265.036,0.9990000128746033,84.575,1404.908,1.0,119.202,1505.488,0.9990000128746033
258,971.223,996.664,1.0,938.701,890.96,1.0,827.394,743.349,1.0,650.199,647.778,1.0,428.143,633.986,1.0,220.807,731.375,1.0,83.1,907.132,0.9990000128746033,32.787,1092.079,1.0,40.702,1261.532,0.9990000128746033,83.8,1404.456,1.0,119.369,1506.297,0.9990000128746033
259,971.298,1008.504,1.0,941.334,900.696,1.0,834.005,750.517,1.0,657.291,651.062,1.0,435.9,634.162,1.0,221.559,731.843,0.9990000128746033,84.493,906.6,0.9990000128746033,32.72,1092.194,1.0,40.498,1260.431,0.9980000257492065,83.091,1402.973,1.0,119.249,1505.393,0.9990000128746033
260,970.921,1013.329,1.0,940.526,905.818,1.0,841.571,757.212,1.0,662.066,657.295,1.0,443.008,635.575,1.0,228.988,729.863,1.0,87.099,899.925,1.0,32.652,1090.628,1.0,39.649,1260.096,0.9980000257492065,82.809,1402.466,1.0,119.408,1506.023,0.9990000128746033
261,970.969,1013.267,1.0,941.012,906.546,1.0,841.818,756.056,1.0,662.4,656.782,1.0,442.763,635.497,0.9990000128746033,230.037,729.971,1.0,86.834,898.964,1.0,26.964,1090.021,0.9990000128746033,39.042,1259.572,0.9980000257492065,82.435,1402.92,1.0,119.797,1509.184,0.9990000128746033
262,970.561,1020.78,0.9990000128746033,943.853,909.43,1.0,842.156,759.48,1.0,665.481,657.15,1.0,443.121,634.905,1.0,228.639,730.195,1.0,86.284,898.943,1.0,26.974,1090.282,0.9990000128746033,38.785,1259.064,0.9990000128746033,82.131,1402.735,1.0,119.817,1509.968,0.9990000128746033
263,968.667,1024.887,1.0,944.577,913.454,1.0,843.119,762.433,0.9990000128746033,666.547,658.591,1.0,443.633,634.756,1.0,230.407,729.871,1.0,86.437,893.794,0.9990000128746033,26.609,1089.858,0.9990000128746033,38.219,1258.429,1.0,82.174,1403.129,1.0,119.93,1510.184,0.9990000128746033
264,967.449,1029.454,1.0,943.79,917.418,1.0,843.448,764.743,0.9990000128746033,667.609,659.686,1.0,443.553,635.872,1.0,228.667,730.304,1.0,86.797,896.584,1.0,25.674,1084.726,0.996999979019165,36.481,1258.484,1.0,81.81,1402.669,1.0,121.836,1514.964,0.9980000257492065
265,966.883,1034.786,1.0,943.47,919.552,1.0,843.878,765.689,0.9990000128746033,667.722,659.925,1.0,443.632,635.357,1.0,229.572,729.613,1.0,86.182,893.724,0.9990000128746033,25.815,1090.749,1.0,35.362,1258.118,1.0,81.587,1403.655,1.0,121.652,1514.528,0.9980000257492065
266,966.02,1037.851,1.0,945.901,924.846,1.0,850.084,771.07,1.0,672.285,663.521,1.0,443.212,635.912,0.9990000128746033,231.846,729.08,1.0,86.259,893.599,0.9990000128746033,25.477,1091.097,0.9990000128746033,35.021,1259.891,1.0,81.264,1403.595,1.0,121.83,1514.724,0.996999979019165
267,965.67,1041.482,1.0,947.542,927.297,1.0,852.641,774.718,1.0,672.684,664.728,1.0,451.407,635.391,1.0,234.461,729.419,0.9990000128746033,86.132,893.714,0.9990000128746033,25.536,1090.831,0.9990000128746033,34.719,1260.633,1.0,81.123,1403.971,1.0,120.192,1508.552,0.9990000128746033
268,964.826,1045.294,1.0,947.41,927.015,1.0,852.645,774.424,1.0,673.601,665.177,1.0,450.789,635.017,1.0,234.242,728.109,1.0,85.988,893.61,0.9990000128746033,25.467,1091.5,0.9990000128746033,34.281,1260.571,1.0,80.956,1404.248,1.0,120.082,1509.211,0.9990000128746033
269,965.423,1051.552,1.0,948.661,934.346,1.0,853.119,777.357,1.0,675.654,664.844,1.0,451.545,634.757,1.0,233.911,728.997,0.9990000128746033,86.061,893.095,0.9990000128746033,25.249,1091.04,0.9990000128746033,32.804,1264.571,1.0,80.595,1404.217,1.0,120.206,1510.306,0.9990000128746033
270,964.068,1053.245,1.0,949.43,939.186,1.0,854.078,779.636,1.0,677.685,665.701,1.0,455.831,635.059,1.0,234.078,727.74,0.9990000128746033,85.452,893.389,0.9990000128746033,24.984,1090.983,0.9990000128746033,32.449,1264.042,1.0,80.789,1404.363,1.0,120.159,1509.941,0.9990000128746033
271,962.824,1055.19,1.0,950.293,939.631,1.0,855.015,780.783,1.0,679.561,664.883,1.0,458.248,635.751,0.9990000128746033,235.693,724.763,1.0,86.642,893.324,0.9990000128746033,24.79,1090.342,0.9990000128746033,32.82,1264.868,1.0,81.201,1410.781,1.0,121.598,1514.396,0.996999979019165
272,961.791,1062.936,1.0,950.334,947.184,1.0,858.555,789.936,1.0,682.228,667.375,0.9990000128746033,458.695,641.482,1.0,236.116,726.481,1.0,86.838,893.427,0.9990000128746033,24.912,1090.585,0.9990000128746033,32.787,1266.735,1.0,79.461,1409.932,1.0,121.48,1514.564,0.9980000257492065
273,959.81,1069.329,1.0,952.256,954.353,1.0,859.245,792.875,0.9990000128746033,681.466,674.504,1.0,459.242,645.563,1.0,242.687,726.158,1.0,86.605,893.097,0.9990000128746033,24.721,1091.198,0.9990000128746033,32.294,1268.086,1.0,80.147,1414.57,1.0,121.599,1515.269,0.9990000128746033
274,961.282,1071.319,1.0,954.26,953.45,0.9990000128746033,859.797,792.971,0.9990000128746033,684.036,675.209,1.0,459.494,642.695,1.0,242.069,724.89,1.0,91.821,892.328,0.9990000128746033,24.514,1090.853,0.9990000128746033,29.413,1266.891,1.0,80.041,1414.102,1.0,121.593,1515.246,0.9990000128746033
275,961.258,1073.715,1.0,954.499,954.347,1.0,864.794,796.194,1.0,689.456,675.979,1.0,459.367,641.273,1.0,247.945,719.2,1.0,87.315,891.682,0.9990000128746033,23.871,1084.238,0.9959999918937683,29.285,1265.819,1.0,80.436,1413.269,1.0,122.246,1516.348,0.9980000257492065
276,959.692,1078.549,1.0,954.255,954.564,1.0,864.491,797.379,1.0,691.178,676.569,1.0,460.402,641.176,1.0,248.377,719.396,1.0,87.214,891.621,0.9990000128746033,23.735,1084.556,0.9959999918937683,28.969,1265.464,1.0,80.736,1413.502,1.0,122.098,1515.936,0.9980000257492065
277,959.485,1083.91,1.0,955.976,959.791,1.0,865.683,797.831,1.0,690.517,676.492,1.0,460.437,642.486,1.0,250.6,715.935,1.0,91.602,891.856,0.9990000128746033,23.569,1083.977,0.996999979019165,28.696,1264.483,0.9990000128746033,80.471,1415.118,1.0,122.024,1515.803,0.9990000128746033
278,955.212,1084.556,1.0,955.794,960.575,0.9990000128746033,868.215,802.446,1.0,697.206,678.449,0.9990000128746033,466.397,644.224,1.0,250.948,716.133,1.0,91.692,891.661,0.9980000257492065,22.241,1084.063,0.9990000128746033,27.567,1266.322,0.9990000128746033,80.353,1415.742,1.0,121.994,1515.574,0.9990000128746033
279,956.301,1091.51,1.0,955.042,970.027,0.9959999918937683,867.984,803.19,1.0,696.399,678.338,0.9990000128746033,468.159,644.591,1.0,245.992,720.599,1.0,86.707,891.608,0.9990000128746033,21.674,1084.179,0.9990000128746033,27.164,1268.088,0.9990000128746033,81.065,1418.705,1.0,121.842,1514.479,0.9990000128746033
280,956.094,1096.804,0.9980000257492065,956.477,979.147,0.996999979019165,871.878,805.045,1.0,697.766,679.29,0.9990000128746033,476.241,642.839,0.9990000128746033,252.937,715.262,1.0,92.021,886.57,0.9990000128746033,20.587,1083.781,0.9990000128746033,26.482,1266.747,0.9990000128746033,81.126,1419.344,0.9990000128746033,122.859,1515.995,0.9990000128746033
281,955.574,1098.764,1.0,957.022,978.891,0.9990000128746033,872.645,807.17,1.0,698.631,679.649,0.9990000128746033,476.936,642.619,0.9990000128746033,253.535,714.987,1.0,91.929,885.681,0.9990000128746033,20.409,1084.026,0.9990000128746033,25.809,1265.363,0.9990000128746033,81.291,1419.706,0.9990000128746033,123.084,1516.153,1.0
282,955.534,1098.967,0.9990000128746033,955.831,987.476,0.9959999918937683,875.268,810.813,0.9980000257492065,699.017,681.094,1.0,480.408,643.665,1.0,253.396,715.038,1.0,91.883,885.158,0.9990000128746033,19.914,1083.804,0.9990000128746033,24.822,1265.969,0.9990000128746033,81.048,1420.14,0.9990000128746033,123.057,1516.52,1.0
283,956.212,1107.877,1.0,955.928,987.743,0.996999979019165,875.373,812.663,0.9990000128746033,699.273,681.558,1.0,476.584,643.403,0.9990000128746033,256.091,714.385,1.0,87.545,885.293,0.9990000128746033,19.246,1083.254,0.9990000128746033,24.461,1266.201,0.9980000257492065,78.371,1420.312,0.9980000257492065,123.135,1516.638,1.0
284,956.118,1112.617,0.9980000257492065,955.361,986.855,0.9990000128746033,874.524,817.572,1.0,703.848,683.74,1.0,482.72,644.347,1.0,255.815,714.034,1.0,87.156,884.085,0.9990000128746033,19.24,1084.001,0.9990000128746033,21.426,1264.519,0.9990000128746033,80.556,1420.639,1.0,123.425,1516.799,1.0
285,955.764,1114.227,0.9990000128746033,957.105,991.405,0.9990000128746033,874.97,820.059,1.0,707.147,683.116,1.0,480.765,645.462,1.0,255.644,714.349,1.0,91.914,884.431,0.9990000128746033,18.503,1083.868,0.9990000128746033,20.76,1266.892,0.9990000128746033,78.533,1421.017,0.9980000257492065,123.509,1516.702,1.0
286,952.134,1120.874,1.0,957.058,993.829,0.9990000128746033,875.464,822.964,1.0,709.024,689.482,1.0,483.63,646.132,1.0,259.471,713.207,1.0,92.039,884.021,1.0,18.409,1084.139,0.9990000128746033,20.244,1266.462,0.9990000128746033,78.328,1420.886,0.9980000257492065,122.672,1520.025,1.0
287,952.662,1128.347,1.0,955.806,1002.051,0.996999979019165,875.508,826.19,0.9980000257492065,712.57,692.035,1.0,484.79,646.821,1.0,259.62,713.77,1.0,87.767,883.342,1.0,17.851,1083.637,0.9990000128746033,20.355,1266.729,0.9990000128746033,81.13,1427.03,0.9990000128746033,122.712,1520.878,1.0
288,951.565,1130.728,1.0,955.813,1002.04,0.9980000257492065,875.595,827.267,0.9980000257492065,712.905,691.396,1.0,485.233,645.146,1.0,261.852,713.373,1.0,87.802,881.822,1.0,17.407,1083.297,0.9990000128746033,19.631,1265.272,0.9990000128746033,81.223,1427.011,0.9990000128746033,122.769,1520.854,1.0
289,949.825,1132.26,1.0,962.383,1010.292,0.996999979019165,880.446,828.019,0.9990000128746033,713.669,692.988,1.0,485.899,645.611,1.0,264.968,711.235,1.0,87.775,881.723,0.9990000128746033,17.337,1082.823,0.9980000257492065,18.399,1266.818,0.9990000128746033,80.932,1426.307,0.9990000128746033,122.555,1521.029,1.0
290,947.168,1135.94,1.0,961.51,1008.566,0.9990000128746033,875.618,826.724,0.9980000257492065,714.439,694.784,1.0,491.116,644.945,1.0,265.805,710.81,1.0,91.414,882.003,0.9990000128746033,11.215,1084.008,0.9959999918937683,18.581,1266.68,1.0,80.956,1429.577,0.9990000128746033,122.669,1522.414,1.0
291,947.175,1139.82,1.0,960.698,1010.463,1.0,880.507,829.35,0.9990000128746033,712.911,692.889,1.0,491.114,645.522,1.0,265.948,711.401,1.0,91.523,881.511,0.9990000128746033,10.727,1084.422,0.996999979019165,18.688,1267.631,1.0,80.293,1429.117,1.0,122.784,1522.31,1.0
292,945.174,1142.945,1.0,957.729,1011.266,0.9990000128746033,880.663,830.603,0.9990000128746033,713.239,696.858,0.9990000128746033,490.238,646.503,1.0,266.91,711.178,1.0,91.554,881.362,0.9990000128746033,10.908,1084.415,0.996999979019165,18.757,1269.756,1.0,81.336,1434.439,0.9990000128746033,122.885,1522.486,1.0
293,944.232,1148.41,1.0,956.59,1018.174,0.9990000128746033,886.408,837.171,0.9990000128746033,714.815,695.861,0.9990000128746033,488.184,648.958,1.0,266.971,711.284,1.0,91.557,881.324,0.9990000128746033,10.589,1084.391,0.996999979019165,18.366,1274.179,0.996999979019165,80.817,1434.83,1.0,122.47,1522.362,1.0
294,944.37,1148.868,1.0,955.883,1019.142,0.9950000047683716,885.812,836.219,0.996999979019165,720.516,697.546,1.0,491.001,647.009,1.0,267.38,709.189,1.0,92.451,877.01,0.9990000128746033,10.391,1084.396,0.996999979019165,18.213,1274.265,0.9990000128746033,78.067,1430.408,0.9990000128746033,122.733,1522.084,1.0
295,943.479,1148.69,1.0,964.548,1050.5,1.0,891.017,844.133,0.996999979019165,720.758,698.028,1.0,491.358,647.561,1.0,266.723,710.069,1.0,92.407,877.007,0.9990000128746033,10.074,1084.894,0.9959999918937683,17.82,1274.464,0.9990000128746033,80.71,1434.73,0.9990000128746033,123.032,1522.581,1.0
296,940.364,1152.324,1.0,964.587,1050.511,1.0,891.525,845.118,0.9990000128746033,722.142,697.567,1.0,491.272,648.496,1.0,266.981,709.882,1.0,92.409,877.034,0.9990000128746033,9.775,1085.085,0.9959999918937683,17.686,1275.355,0.9990000128746033,80.438,1435.16,1.0,123.052,1522.324,1.0
297,940.181,1155.478,1.0,963.899,1050.118,1.0,891.553,845.376,0.9929999709129333,722.916,698.801,1.0,491.622,647.847,1.0,266.442,709.833,1.0,92.501,876.801,0.9990000128746033,9.701,1084.9,0.9959999918937683,16.662,1274.883,0.9990000128746033,80.494,1435.332,0.9990000128746033,123.069,1522.391,1.0
298,939.902,1162.05,0.9980000257492065,964.544,1050.693,1.0,891.668,845.822,0.9980000257492065,725.457,700.64,1.0,491.742,649.357,1.0,265.553,712.224,1.0,92.839,876.761,0.9990000128746033,9.756,1084.749,0.9980000257492065,17.128,1275.622,0.9990000128746033,78.787,1436.582,0.9990000128746033,123.09,1522.301,1.0
299,939.785,1162.965,0.9990000128746033,963.437,1051.041,1.0,892.013,854.596,0.9990000128746033,726.478,700.969,1.0,491.622,649.333,1.0,265.67,712.073,1.0,92.869,876.717,0.9990000128746033,9.678,1084.979,0.996999979019165,13.73,1276.405,0.9980000257492065,80.734,1437.001,1.0,123.046,1523.615,1.0
300,939.93,1169.549,0.9990000128746033,963.772,1050.903,1.0,890.838,851.865,1.0,726.865,701.746,1.0,491.581,646.874,1.0,265.735,712.191,1.0,92.762,876.813,0.9990000128746033,9.353,1084.967,0.996999979019165,13.586,1276.662,0.996999979019165,80.768,1436.74,1.0,123.064,1524.084,1.0
301,940.14,1170.875,1.0,962.954,1051.369,1.0,891.204,852.251,0.9990000128746033,726.662,705.638,1.0,491.718,647.262,1.0,266.458,710.927,1.0,92.583,876.836,0.9990000128746033,9.426,1084.913,0.996999979019165,12.436,1275.836,0.9980000257492065,80.243,1436.396,1.0,128.008,1524.696,0.9990000128746033
302,940.226,1173.835,0.9990000128746033,962.671,1051.038,1.0,890.558,850.891,1.0,729.663,708.594,1.0,491.972,647.017,1.0,267.682,710.081,1.0,92.424,876.633,0.9990000128746033,9.274,1084.816,0.996999979019165,12.736,1275.776,0.9980000257492065,80.342,1436.414,1.0,128.015,1525.769,0.9990000128746033
303,939.899,1177.289,0.9980000257492065,963.04,1051.334,0.9990000128746033,891.454,853.155,0.9990000128746033,731.056,709.761,1.0,492.093,646.849,1.0,267.784,709.838,1.0,92.338,876.719,0.9990000128746033,9.352,1084.654,0.9959999918937683,12.735,1275.527,0.9980000257492065,78.628,1436.699,0.9980000257492065,128.032,1526.537,0.9990000128746033
304,939.664,1177.894,0.9990000128746033,962.852,1051.871,1.0,897.514,859.6,0.9990000128746033,730.753,710.534,1.0,495.833,647.162,1.0,268.293,709.92,1.0,92.447,876.77,0.9990000128746033,9.069,1084.582,0.9959999918937683,11.647,1274.579,0.9980000257492065,78.75,1436.846,0.9990000128746033,129.915,1530.547,0.9990000128746033
305,939.461,1178.872,0.9990000128746033,962.369,1051.93,0.9990000128746033,900.073,862.8,0.9990000128746033,730.893,711.094,1.0,498.746,646.55,1.0,267.996,710.463,1.0,92.446,876.861,0.9990000128746033,8.966,1084.258,0.9959999918937683,11.33,1275.311,0.9980000257492065,78.59,1436.781,0.9980000257492065,130.078,1530.889,0.9990000128746033
