scorer,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000
189,667.93,411.91,0.9359999895095825,579.782,428.06,0.996999979019165,443.875,475.809,0.9779999852180481,308.239,555.953,0.9290000200271606,196.414,667.839,0.996999979019165,115.512,827.729,0.9950000047683716,75.365,971.828,0.9739999771118164,59.034,1115.901,0.972000002861023,74.522,1267.74,0.996999979019165,90.923,1379.839,0.9850000143051147,115.497,1483.922,0.9890000224113464
190,715.944,404.08,0.9430000185966492,580.213,435.697,0.9990000128746033,451.771,475.718,0.9629999995231628,316.11,555.879,0.7400000095367432,196.107,675.989,0.9990000128746033,115.112,820.453,0.996999979019165,75.402,964.516,0.9900000095367432,59.002,1115.887,0.9700000286102295,74.534,1267.753,0.996999979019165,98.542,1379.898,0.9819999933242798,115.521,1484.006,0.9890000224113464
191,715.969,420.078,0.8569999933242798,587.696,436.097,0.9850000143051147,459.887,475.897,0.9520000219345093,324.173,547.929,0.9990000128746033,203.912,667.477,0.9900000095367432,115.262,820.496,0.996999979019165,75.407,964.362,0.9919999837875366,59.011,1123.65,0.9879999756813049,74.519,1267.788,0.996999979019165,98.605,1379.964,0.9879999756813049,115.578,1483.956,0.9900000095367432
192,723.865,436.015,0.9900000095367432,603.861,444.012,0.9879999756813049,467.879,475.817,0.9940000176429749,331.89,547.977,0.9909999966621399,203.987,667.527,0.9909999966621399,115.301,819.595,0.9990000128746033,75.503,964.329,0.9929999709129333,58.985,1123.755,0.9599999785423279,67.556,1268.104,0.9980000257492065,98.824,1387.88,0.9629999995231628,115.37,1483.824,0.9900000095367432
193,732.017,443.983,0.9390000104904175,611.918,452.04,0.9980000257492065,483.848,483.479,0.996999979019165,340.136,547.909,0.9990000128746033,204.044,667.582,0.9900000095367432,115.365,819.643,0.9980000257492065,75.522,964.372,0.9929999709129333,58.897,1123.833,0.9829999804496765,67.285,1267.982,0.9980000257492065,98.667,1387.878,0.9760000109672546,115.449,1483.814,0.9900000095367432
194,732.004,459.988,0.953000009059906,619.852,460.013,0.9879999756813049,491.679,483.765,0.9950000047683716,340.038,548.022,0.9990000128746033,204.038,667.516,0.9919999837875366,115.114,819.869,0.996999979019165,75.413,964.448,0.9900000095367432,58.831,1123.952,0.9789999723434448,66.982,1275.822,0.9900000095367432,98.555,1387.965,0.9860000014305115,115.496,1483.989,0.9900000095367432
195,740.015,459.944,0.9789999723434448,627.868,467.702,0.9990000128746033,499.896,484.181,0.9980000257492065,340.274,548.387,0.9990000128746033,204.312,660.364,0.996999979019165,115.202,819.404,0.9980000257492065,75.245,964.348,0.9869999885559082,58.811,1123.766,0.953000009059906,66.907,1275.857,0.9900000095367432,98.515,1388.023,0.9869999885559082,115.507,1483.918,0.9890000224113464
196,748.155,467.833,0.9769999980926514,635.678,467.973,0.9950000047683716,507.7,483.911,0.9950000047683716,347.804,547.934,0.9940000176429749,211.825,660.039,0.9990000128746033,115.705,811.968,0.9940000176429749,67.194,963.911,0.9900000095367432,58.877,1123.827,0.9729999899864197,66.939,1275.816,0.9909999966621399,90.952,1388.009,0.9459999799728394,115.527,1484.038,0.9890000224113464
197,756.008,475.908,0.8479999899864197,643.803,476.049,0.996999979019165,507.855,491.961,0.9860000014305115,355.907,547.732,0.9990000128746033,220.01,651.451,0.9900000095367432,115.666,811.823,0.9950000047683716,75.185,964.122,0.9890000224113464,58.948,1123.804,0.9010000228881836,67.287,1275.773,0.9909999966621399,91.087,1387.999,0.8859999775886536,115.735,1484.079,0.9890000224113464
198,764.165,499.656,0.9290000200271606,651.705,483.944,0.9940000176429749,523.857,491.898,0.9850000143051147,363.736,547.535,0.9869999885559082,212.177,659.822,0.9990000128746033,115.466,819.587,0.9990000128746033,75.157,964.157,0.9890000224113464,59.049,1123.594,0.9240000247955322,67.777,1268.361,0.9980000257492065,98.67,1387.916,0.9850000143051147,115.716,1484.081,0.9890000224113464
199,764.092,499.845,0.9399999976158142,667.921,491.93,0.9810000061988831,531.903,491.992,0.9950000047683716,363.807,547.78,0.9940000176429749,220.22,651.652,0.9900000095367432,115.855,811.797,0.9940000176429749,67.038,963.441,0.9940000176429749,58.993,1115.844,0.9240000247955322,66.89,1275.762,0.9909999966621399,98.705,1387.981,0.9860000014305115,115.526,1483.935,0.9879999756813049
200,772.001,515.523,0.9819999933242798,676.093,499.586,0.996999979019165,531.97,499.768,0.996999979019165,371.997,547.632,0.9990000128746033,220.175,651.631,0.9900000095367432,115.802,811.697,0.9929999709129333,67.32,956.188,0.9850000143051147,58.99,1123.6,0.9760000109672546,66.836,1275.782,0.9919999837875366,98.704,1387.905,0.984000027179718,115.491,1484.013,0.9890000224113464
201,796.025,515.857,0.9850000143051147,691.844,508.06,0.9950000047683716,539.7,499.83,0.9890000224113464,379.791,547.601,0.9950000047683716,227.713,651.336,0.996999979019165,115.94,811.692,0.9940000176429749,66.786,963.35,0.9950000047683716,51.499,1115.742,0.9490000009536743,66.729,1267.525,0.9990000128746033,90.684,1387.937,0.9810000061988831,115.466,1484.003,0.9879999756813049
202,796.003,531.866,0.9760000109672546,1011.904,660.017,0.996999979019165,547.899,507.957,0.9710000157356262,388.143,548.094,0.9990000128746033,236.27,644.197,0.9950000047683716,123.927,804.548,0.9919999837875366,67.424,956.072,0.9929999709129333,58.99,1115.746,0.9760000109672546,66.764,1267.19,0.9980000257492065,90.813,1387.868,0.9739999771118164,115.34,1491.759,0.996999979019165
203,803.944,547.834,0.9850000143051147,707.857,524.016,0.9950000047683716,563.859,508.01,0.9860000014305115,403.883,548.145,0.996999979019165,236.581,644.021,0.9909999966621399,124.141,804.712,0.984000027179718,67.22,956.026,0.9929999709129333,59.005,1115.781,0.953000009059906,66.769,1267.076,0.9980000257492065,90.743,1387.859,0.9789999723434448,115.601,1484.101,0.9879999756813049
204,820.01,555.901,0.9649999737739563,1043.532,691.812,0.9919999837875366,563.914,508.006,0.9950000047683716,403.957,548.369,0.9990000128746033,236.526,644.103,0.9900000095367432,124.202,804.252,0.9909999966621399,67.228,955.912,0.9929999709129333,51.514,1115.556,0.984000027179718,66.753,1259.774,0.9860000014305115,90.771,1387.858,0.9739999771118164,115.156,1491.604,0.9959999918937683
205,835.921,571.909,0.9760000109672546,731.875,540.017,0.9819999933242798,579.945,516.004,0.9980000257492065,412.133,548.477,0.9909999966621399,244.297,643.958,0.9980000257492065,124.356,803.899,0.9760000109672546,67.143,955.917,0.9929999709129333,52.015,1108.466,0.996999979019165,66.983,1259.767,0.9909999966621399,90.737,1387.909,0.9769999980926514,123.368,1491.46,0.9950000047683716
206,843.941,587.914,0.9559999704360962,739.882,556.035,0.9940000176429749,587.86,523.962,0.984000027179718,420.166,548.517,0.9819999933242798,252.127,635.608,0.9789999723434448,124.4,795.934,0.9739999771118164,67.173,955.849,0.9929999709129333,51.953,1108.894,0.9980000257492065,66.992,1259.793,0.9900000095367432,90.739,1387.912,0.9750000238418579,123.459,1491.603,0.9950000047683716
207,852.008,603.914,0.9829999804496765,755.983,563.918,0.9980000257492065,603.767,531.87,0.9909999966621399,428.139,555.903,0.9649999737739563,259.888,629.03,0.9909999966621399,132.62,787.462,0.9980000257492065,67.171,955.852,0.9929999709129333,51.422,1107.732,0.9959999918937683,67.005,1267.231,0.9980000257492065,90.667,1388.004,0.9800000190734863,115.394,1491.642,0.9959999918937683
208,859.954,611.994,0.9919999837875366,763.874,572.052,0.984000027179718,276.087,1291.953,0.8840000033378601,611.996,539.23,0.9549999833106995,267.97,628.286,0.9959999918937683,140.214,780.01,0.9779999852180481,67.169,948.267,0.9940000176429749,51.647,1108.042,0.9890000224113464,66.743,1267.26,0.9980000257492065,90.705,1387.969,0.9729999899864197,115.544,1491.724,0.9959999918937683
209,867.957,627.918,0.9940000176429749,771.852,588.0,0.9940000176429749,627.974,540.009,0.9660000205039978,452.006,555.688,0.9950000047683716,268.159,628.443,0.9959999918937683,140.121,779.923,0.9800000190734863,66.972,948.046,0.9940000176429749,51.467,1107.764,0.9950000047683716,66.951,1267.186,0.9990000128746033,90.455,1395.581,0.9959999918937683,123.422,1499.907,0.9819999933242798
210,875.959,643.866,0.9909999966621399,787.858,595.694,0.9980000257492065,635.723,547.548,0.9940000176429749,460.112,555.951,0.9789999723434448,275.721,628.838,0.9990000128746033,140.182,779.934,0.9810000061988831,67.042,948.093,0.9940000176429749,51.442,1107.484,0.9959999918937683,66.883,1259.776,0.9919999837875366,90.602,1387.969,0.9850000143051147,123.547,1499.95,0.9810000061988831
211,883.965,659.761,0.9940000176429749,787.776,604.032,0.996999979019165,644.009,555.924,0.9959999918937683,467.922,555.596,0.9980000257492065,284.289,628.25,0.996999979019165,140.047,779.866,0.9800000190734863,66.898,947.733,0.9950000047683716,51.146,1107.684,0.9959999918937683,66.785,1259.771,0.9909999966621399,90.525,1388.076,0.9869999885559082,123.438,1499.908,0.9800000190734863
212,891.96,675.805,0.9879999756813049,803.859,612.259,0.9990000128746033,659.991,563.699,0.9980000257492065,468.055,563.913,0.9990000128746033,284.272,628.267,0.996999979019165,140.066,779.928,0.9800000190734863,67.129,947.384,0.9959999918937683,50.958,1107.576,0.9980000257492065,66.532,1267.084,0.9980000257492065,90.44,1395.86,0.996999979019165,123.562,1499.996,0.9800000190734863
213,891.982,683.928,0.9679999947547913,811.665,627.927,0.9940000176429749,667.748,564.098,0.9950000047683716,483.937,563.936,0.9990000128746033,300.069,628.151,0.9950000047683716,147.241,779.506,0.9950000047683716,67.09,947.664,0.9950000047683716,51.237,1107.619,0.9959999918937683,59.075,1260.023,0.984000027179718,90.447,1395.951,0.996999979019165,123.491,1500.002,0.9819999933242798
214,900.177,699.879,0.9909999966621399,819.724,636.092,0.996999979019165,675.956,572.07,0.9929999709129333,484.179,564.444,0.9990000128746033,300.295,628.198,0.9950000047683716,147.292,771.723,0.9990000128746033,67.469,947.247,0.9959999918937683,51.143,1099.66,0.984000027179718,66.768,1266.997,0.9980000257492065,90.46,1395.961,0.9980000257492065,123.556,1500.027,0.9819999933242798
215,915.954,715.896,0.9829999804496765,820.009,644.072,0.9990000128746033,683.743,579.952,0.9929999709129333,499.98,571.627,0.9940000176429749,307.398,627.816,0.9990000128746033,147.725,771.462,0.9990000128746033,67.235,947.058,0.9959999918937683,51.192,1099.674,0.984000027179718,66.666,1267.395,0.9980000257492065,90.362,1395.992,0.9980000257492065,123.519,1500.015,0.9829999804496765
216,915.883,723.879,0.9940000176429749,835.745,652.115,0.996999979019165,691.929,587.861,0.9950000047683716,500.02,571.484,0.996999979019165,307.718,627.854,0.9990000128746033,155.898,763.879,0.9810000061988831,75.425,939.834,0.9810000061988831,50.936,1107.305,0.996999979019165,66.347,1267.024,0.9980000257492065,90.452,1396.12,0.9980000257492065,123.628,1500.054,0.9829999804496765
217,916.106,731.963,0.9909999966621399,835.884,660.305,0.9990000128746033,691.88,588.021,0.9959999918937683,516.014,571.895,0.9959999918937683,316.204,627.79,0.9959999918937683,155.819,763.819,0.9800000190734863,67.607,940.092,0.9929999709129333,50.894,1099.64,0.9879999756813049,66.411,1267.556,0.9980000257492065,90.429,1396.168,0.9980000257492065,123.488,1500.049,0.9829999804496765
218,923.979,748.004,0.9710000157356262,851.739,676.137,0.9990000128746033,707.712,596.231,0.9980000257492065,524.127,572.032,0.9760000109672546,316.056,627.837,0.996999979019165,163.211,763.406,0.9959999918937683,75.288,939.762,0.9769999980926514,50.944,1107.41,0.9980000257492065,66.409,1267.17,0.9980000257492065,90.619,1396.263,0.9980000257492065,123.512,1500.049,0.9829999804496765
219,932.028,763.988,0.9909999966621399,851.968,691.837,0.9990000128746033,715.853,604.047,0.9900000095367432,531.968,580.105,0.9990000128746033,323.877,627.449,0.9990000128746033,163.946,755.708,0.9980000257492065,75.327,939.813,0.9679999947547913,50.607,1107.825,0.9980000257492065,58.892,1267.633,0.9980000257492065,90.442,1396.152,0.9980000257492065,123.458,1499.988,0.9829999804496765
220,932.113,779.97,0.9919999837875366,859.812,700.037,0.9890000224113464,724.135,612.097,0.9980000257492065,532.138,580.0,0.9990000128746033,332.027,627.911,0.996999979019165,171.749,755.643,0.9940000176429749,75.498,932.314,0.9950000047683716,50.626,1107.701,0.996999979019165,58.825,1259.992,0.984000027179718,90.318,1395.92,0.9980000257492065,123.612,1499.991,0.9819999933242798
221,932.018,787.958,0.996999979019165,867.517,708.035,0.9990000128746033,723.97,619.917,0.996999979019165,539.937,580.331,0.9950000047683716,339.734,627.769,0.9990000128746033,171.927,755.884,0.9940000176429749,75.493,932.117,0.9950000047683716,43.003,1107.733,0.9890000224113464,58.606,1267.62,0.996999979019165,90.33,1395.988,0.9980000257492065,123.534,1499.941,0.9810000061988831
222,932.159,796.002,0.9900000095367432,867.662,716.075,0.996999979019165,731.844,620.057,0.984000027179718,548.044,587.751,0.996999979019165,339.915,627.96,0.9990000128746033,172.162,747.923,0.984000027179718,75.492,932.122,0.9950000047683716,43.104,1099.864,0.953000009059906,58.438,1267.735,0.996999979019165,90.282,1396.043,0.9980000257492065,123.662,1500.045,0.9819999933242798
223,940.048,803.999,0.9919999837875366,875.576,724.043,0.9959999918937683,740.026,627.812,0.9980000257492065,547.977,587.507,0.996999979019165,340.063,627.912,0.9990000128746033,179.331,747.493,0.9950000047683716,75.484,932.256,0.9950000047683716,43.033,1099.827,0.9539999961853027,58.593,1267.568,0.996999979019165,90.324,1396.145,0.9980000257492065,123.606,1500.033,0.9819999933242798
224,940.097,819.876,0.9929999709129333,875.871,732.024,0.9900000095367432,740.202,628.485,0.9980000257492065,556.057,587.824,0.9850000143051147,347.89,627.861,0.996999979019165,179.433,747.463,0.9950000047683716,75.417,932.218,0.9950000047683716,43.0,1107.601,0.9919999837875366,58.8,1267.818,0.9980000257492065,90.691,1396.715,0.9980000257492065,123.76,1500.145,0.9819999933242798
225,947.911,827.963,0.9869999885559082,883.541,739.773,0.9990000128746033,747.84,636.042,0.9890000224113464,563.984,588.004,0.9959999918937683,355.692,627.733,1.0,179.51,747.546,0.9950000047683716,75.4,932.26,0.9909999966621399,42.851,1107.751,0.9900000095367432,58.65,1267.896,0.996999979019165,90.974,1397.22,0.9980000257492065,123.609,1507.59,0.9950000047683716
226,948.041,835.78,0.9959999918937683,883.87,740.138,0.9990000128746033,755.779,636.134,0.996999979019165,564.091,587.9,0.996999979019165,355.849,627.724,1.0,179.721,747.556,0.9950000047683716,75.394,932.192,0.9869999885559082,43.046,1099.895,0.9300000071525574,58.626,1267.797,0.9980000257492065,90.463,1396.216,0.9980000257492065,123.568,1500.053,0.9819999933242798
227,948.188,843.975,0.9929999709129333,891.811,748.049,0.9879999756813049,756.011,644.013,0.9980000257492065,572.068,587.813,0.9850000143051147,355.938,627.72,0.9990000128746033,179.606,747.467,0.9950000047683716,75.471,932.068,0.9940000176429749,43.034,1099.899,0.9549999833106995,58.623,1267.761,0.996999979019165,90.561,1396.405,0.9980000257492065,123.569,1500.013,0.9819999933242798
228,956.098,851.908,0.9919999837875366,891.879,763.99,0.9879999756813049,763.838,652.007,0.9890000224113464,580.016,596.179,0.9990000128746033,363.995,627.825,0.9980000257492065,179.851,747.832,0.9950000047683716,75.591,923.889,0.9559999704360962,43.001,1099.911,0.9010000228881836,58.689,1267.564,0.9980000257492065,90.392,1396.047,0.9980000257492065,123.436,1499.919,0.9810000061988831
229,956.02,860.03,0.972000002861023,899.796,771.494,0.9990000128746033,763.847,651.986,0.9900000095367432,580.268,596.572,0.9990000128746033,371.68,627.498,0.9990000128746033,187.898,747.745,0.9860000014305115,75.671,923.884,0.9779999852180481,42.937,1099.889,0.9129999876022339,58.69,1267.538,0.9980000257492065,90.358,1395.67,0.996999979019165,123.399,1499.905,0.9819999933242798
230,956.151,867.752,0.9909999966621399,899.881,771.734,0.9990000128746033,771.8,652.133,0.996999979019165,588.042,603.588,0.9850000143051147,371.893,627.554,0.9990000128746033,187.954,747.77,0.9860000014305115,75.66,923.89,0.9710000157356262,42.713,1092.44,0.9480000138282776,58.943,1267.939,0.9980000257492065,90.365,1395.64,0.996999979019165,123.454,1499.919,0.9819999933242798
231,956.111,867.909,0.9929999709129333,899.814,772.142,0.9990000128746033,771.969,660.16,0.9980000257492065,588.055,603.607,0.9850000143051147,372.012,627.743,0.9990000128746033,187.885,747.807,0.9819999933242798,75.693,923.97,0.9660000205039978,42.983,1099.845,0.9620000123977661,51.929,1267.874,0.9980000257492065,90.484,1396.065,0.9980000257492065,123.417,1499.935,0.9829999804496765
232,956.113,867.921,0.9940000176429749,899.806,779.969,0.996999979019165,771.904,660.054,0.9980000257492065,588.048,603.6,0.9850000143051147,371.947,627.735,0.9990000128746033,187.971,747.844,0.9829999804496765,82.642,916.119,0.9919999837875366,42.902,1099.836,0.9679999947547913,58.807,1267.979,0.9980000257492065,90.636,1396.327,0.9980000257492065,123.549,1499.961,0.9829999804496765
233,956.103,867.968,0.9940000176429749,899.809,779.978,0.996999979019165,772.019,660.145,0.9980000257492065,588.057,603.542,0.9860000014305115,371.895,627.655,1.0,187.955,747.769,0.9860000014305115,82.516,916.081,0.9940000176429749,42.947,1099.863,0.9190000295639038,58.672,1267.673,0.9980000257492065,90.518,1396.297,0.9980000257492065,123.546,1499.955,0.9829999804496765
234,956.107,867.989,0.9940000176429749,899.809,779.984,0.996999979019165,771.986,660.305,0.9980000257492065,588.058,603.725,0.9850000143051147,372.117,627.832,0.9990000128746033,187.994,747.856,0.984000027179718,82.732,916.022,0.9940000176429749,42.957,1099.846,0.9390000104904175,58.55,1267.683,0.9980000257492065,90.438,1396.282,0.9980000257492065,123.528,1499.927,0.9819999933242798
235,956.088,868.039,0.9940000176429749,899.81,779.976,0.996999979019165,772.057,660.275,0.9980000257492065,588.057,603.75,0.984000027179718,380.04,627.905,0.996999979019165,188.012,747.874,0.9850000143051147,82.893,916.398,0.9879999756813049,42.841,1092.29,0.9629999995231628,58.693,1267.268,0.996999979019165,90.375,1396.097,0.9980000257492065,123.52,1499.942,0.9829999804496765
236,956.036,876.082,0.9760000109672546,899.829,780.014,0.996999979019165,771.987,667.949,0.9980000257492065,596.191,603.902,0.9980000257492065,380.051,627.816,0.996999979019165,187.891,747.825,0.984000027179718,82.644,916.205,0.9900000095367432,42.805,1092.199,0.9919999837875366,58.751,1267.351,0.9980000257492065,90.477,1396.259,0.9980000257492065,123.457,1499.935,0.9829999804496765
237,956.157,883.764,0.9919999837875366,907.642,787.893,0.9950000047683716,779.834,668.006,0.9900000095367432,596.123,603.771,0.9980000257492065,379.897,627.861,0.9980000257492065,195.258,740.738,0.9980000257492065,82.551,916.098,0.9940000176429749,42.82,1092.111,0.9929999709129333,58.702,1267.378,0.9980000257492065,90.456,1396.201,0.9980000257492065,123.449,1499.948,0.9829999804496765
238,956.128,883.985,0.9950000047683716,900.128,787.726,0.9990000128746033,779.831,668.027,0.9900000095367432,596.333,611.819,0.9990000128746033,380.092,628.065,0.9980000257492065,195.635,740.488,0.9980000257492065,82.708,915.729,0.9950000047683716,42.847,1099.771,0.9760000109672546,58.605,1267.658,0.9980000257492065,90.39,1396.164,0.9980000257492065,123.416,1499.962,0.9829999804496765
